Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Taiwan,TWN,1975,39.784,6320,16465000
Taiwan,TWN,1976,41.538,7127,16755000
Taiwan,TWN,1977,43.309,7674,17043000
Taiwan,TWN,1978,45.1,8501,17331000
Taiwan,TWN,1979,46.904,9103,17619000
Taiwan,TWN,1980,48.718,9615,17905000
Taiwan,TWN,1981,50.531,9973,18192000
Taiwan,TWN,1982,52.344,10092,18478000
Taiwan,TWN,1983,54.152,10753,18760000
Taiwan,TWN,1984,55.951,11740,19036000
Taiwan,TWN,1985,57.73,11874,19303000
Taiwan,TWN,1986,59.491,13425,19560000
Taiwan,TWN,1987,61.228,15695,19807000
Taiwan,TWN,1988,62.94,16079,20042000
Taiwan,TWN,1989,64.615,17452,20266000
Taiwan,TWN,1990,66.257,18819,20479000
Taiwan,TWN,1991,67.166,19965,20679000
Taiwan,TWN,1992,67.472,21416,20868000
Taiwan,TWN,1993,67.776,22360,21045000
Taiwan,TWN,1994,68.079,23242,21207000
Taiwan,TWN,1995,68.381,24309,21356000
Taiwan,TWN,1996,68.681,25510,21489000
Taiwan,TWN,1997,68.979,27312,21608000
Taiwan,TWN,1998,69.276,28897,21722000
Taiwan,TWN,1999,69.572,30000,21839000
Taiwan,TWN,2000,69.866,31937,21967000
Taiwan,TWN,2001,70.278,30780,22109000
Taiwan,TWN,2002,70.789,31872,22262000
Taiwan,TWN,2003,71.295,32623,22420000
Taiwan,TWN,2004,71.797,34197,22570000
Taiwan,TWN,2005,72.292,36054,22706000
Taiwan,TWN,2006,72.782,36840,22824000
Taiwan,TWN,2007,73.266,37808,22927000
Taiwan,TWN,2008,73.746,35776,23019000
Taiwan,TWN,2009,74.219,34978,23105000
Taiwan,TWN,2010,74.687,37804,23188000
Taiwan,TWN,2011,75.149,38565,23269000
Taiwan,TWN,2012,75.603,38578,23347000
Tajikistan,TJK,1800,,,466629
Tajikistan,TJK,1801,,,466629
Tajikistan,TJK,1802,,,466629
Tajikistan,TJK,1803,,,466629
Tajikistan,TJK,1804,,,466629
Tajikistan,TJK,1805,,,466629
Tajikistan,TJK,1806,,,466629
Tajikistan,TJK,1807,,,466629
Tajikistan,TJK,1808,,,466629
Tajikistan,TJK,1809,,,466629
Tajikistan,TJK,1810,,,466629
Tajikistan,TJK,1811,,,466833
Tajikistan,TJK,1812,,,467243
Tajikistan,TJK,1813,,,467861
Tajikistan,TJK,1814,,,468689
Tajikistan,TJK,1815,,,469728
Tajikistan,TJK,1816,,,470981
Tajikistan,TJK,1817,,,472449
Tajikistan,TJK,1818,,,474135
Tajikistan,TJK,1819,,,476041
Tajikistan,TJK,1820,,,478168
Tajikistan,TJK,1821,,,480519
Tajikistan,TJK,1822,,,483095
Tajikistan,TJK,1823,,,485899
Tajikistan,TJK,1824,,,488933
Tajikistan,TJK,1825,,,492199
Tajikistan,TJK,1826,,,495699
Tajikistan,TJK,1827,,,499435
Tajikistan,TJK,1828,,,503410
Tajikistan,TJK,1829,,,507625
Tajikistan,TJK,1830,,,512083
Tajikistan,TJK,1831,,,516786
Tajikistan,TJK,1832,,,521532
Tajikistan,TJK,1833,,,526322
Tajikistan,TJK,1834,,,531156
Tajikistan,TJK,1835,,,536034
Tajikistan,TJK,1836,,,540957
Tajikistan,TJK,1837,,,545925
Tajikistan,TJK,1838,,,550939
Tajikistan,TJK,1839,,,555999
Tajikistan,TJK,1840,,,561105
Tajikistan,TJK,1841,,,566258
Tajikistan,TJK,1842,,,571459
Tajikistan,TJK,1843,,,576707
Tajikistan,TJK,1844,,,582003
Tajikistan,TJK,1845,,,587348
Tajikistan,TJK,1846,,,592743
Tajikistan,TJK,1847,,,598186
Tajikistan,TJK,1848,,,603680
Tajikistan,TJK,1849,,,609224
Tajikistan,TJK,1850,,,614819
Tajikistan,TJK,1851,,,620402
Tajikistan,TJK,1852,,,626036
Tajikistan,TJK,1853,,,631721
Tajikistan,TJK,1854,,,637457
Tajikistan,TJK,1855,,,643246
Tajikistan,TJK,1856,,,649087
Tajikistan,TJK,1857,,,654981
Tajikistan,TJK,1858,,,660928
Tajikistan,TJK,1859,,,666930
Tajikistan,TJK,1860,,,672986
Tajikistan,TJK,1861,,,679097
Tajikistan,TJK,1862,,,685263
Tajikistan,TJK,1863,,,691486
Tajikistan,TJK,1864,,,697765
Tajikistan,TJK,1865,,,704101
Tajikistan,TJK,1866,,,710494
Tajikistan,TJK,1867,,,716946
Tajikistan,TJK,1868,,,723456
Tajikistan,TJK,1869,,,730025
Tajikistan,TJK,1870,,,736654
Tajikistan,TJK,1871,,,743343
Tajikistan,TJK,1872,,,750093
Tajikistan,TJK,1873,,,756694
Tajikistan,TJK,1874,,,763565
Tajikistan,TJK,1875,,,770498
Tajikistan,TJK,1876,,,777494
Tajikistan,TJK,1877,,,784358
Tajikistan,TJK,1878,,,791480
Tajikistan,TJK,1879,,,798667
Tajikistan,TJK,1880,,,805919
Tajikistan,TJK,1881,,,813056
Tajikistan,TJK,1882,,,820438
Tajikistan,TJK,1883,,,827888
Tajikistan,TJK,1884,,,835243
Tajikistan,TJK,1885,,,842827
Tajikistan,TJK,1886,,,850480
Tajikistan,TJK,1887,,,858059
Tajikistan,TJK,1888,,,865850
Tajikistan,TJK,1889,,,873713
Tajikistan,TJK,1890,,,881646
Tajikistan,TJK,1891,,,889651
Tajikistan,TJK,1892,,,897730
Tajikistan,TJK,1893,,,905881
Tajikistan,TJK,1894,,,914107
Tajikistan,TJK,1895,,,922407
Tajikistan,TJK,1896,,,930782
Tajikistan,TJK,1897,,,939234
Tajikistan,TJK,1898,,,947762
Tajikistan,TJK,1899,,,956368
Tajikistan,TJK,1900,,,965052
Tajikistan,TJK,1901,,,973815
Tajikistan,TJK,1902,,,982520
Tajikistan,TJK,1903,,,991441
Tajikistan,TJK,1904,,,1000444
Tajikistan,TJK,1905,,,1009528
Tajikistan,TJK,1906,,,1018694
Tajikistan,TJK,1907,,,1027744
Tajikistan,TJK,1908,,,1037075
Tajikistan,TJK,1909,,,1046492
Tajikistan,TJK,1910,,,1055994
Tajikistan,TJK,1911,,,1065523
Tajikistan,TJK,1912,,,1075198
Tajikistan,TJK,1913,,,1084961
Tajikistan,TJK,1914,,,1094812
Tajikistan,TJK,1915,,,1104753
Tajikistan,TJK,1916,,,1114784
Tajikistan,TJK,1917,,,1124906
Tajikistan,TJK,1918,,,1135276
Tajikistan,TJK,1919,,,1145703
Tajikistan,TJK,1920,,,1156225
Tajikistan,TJK,1921,,,1166844
Tajikistan,TJK,1922,,,1177560
Tajikistan,TJK,1923,,,1188374
Tajikistan,TJK,1924,,,1199289
Tajikistan,TJK,1925,,,1210303
Tajikistan,TJK,1926,,,1221418
Tajikistan,TJK,1927,,,1232636
Tajikistan,TJK,1928,,,1243956
Tajikistan,TJK,1929,,,1255381
Tajikistan,TJK,1930,,,1266910
Tajikistan,TJK,1931,,,1278545
Tajikistan,TJK,1932,,,1290288
Tajikistan,TJK,1933,,,1302138
Tajikistan,TJK,1934,,,1314096
Tajikistan,TJK,1935,,,1326165
Tajikistan,TJK,1936,,,1338344
Tajikistan,TJK,1937,,,1350636
Tajikistan,TJK,1938,,,1363040
Tajikistan,TJK,1939,,,1375558
Tajikistan,TJK,1940,,,1388191
Tajikistan,TJK,1941,,,1400940
Tajikistan,TJK,1942,,,1413807
Tajikistan,TJK,1943,,,1426791
Tajikistan,TJK,1944,,,1439895
Tajikistan,TJK,1945,,,1453119
Tajikistan,TJK,1946,,,1466464
Tajikistan,TJK,1947,,,1479932
Tajikistan,TJK,1948,,,1493524
Tajikistan,TJK,1949,,,1507240
Tajikistan,TJK,1950,29.378,,1532000
Tajikistan,TJK,1951,29.745,,1585000
Tajikistan,TJK,1952,30.116,,1638000
Tajikistan,TJK,1953,30.488,,1690000
Tajikistan,TJK,1954,30.864,,1742000
Tajikistan,TJK,1955,31.242,,1794000
Tajikistan,TJK,1956,31.622,,1847000
Tajikistan,TJK,1957,32.005,,1902000
Tajikistan,TJK,1958,32.39,,1959000
Tajikistan,TJK,1959,32.778,,2021000
Tajikistan,TJK,1960,33.168,,2087000
Tajikistan,TJK,1961,33.56,,2159000
Tajikistan,TJK,1962,33.955,,2237000
Tajikistan,TJK,1963,34.351,,2318000
Tajikistan,TJK,1964,34.751,,2402000
Tajikistan,TJK,1965,35.152,,2488000
Tajikistan,TJK,1966,35.555,,2575000
Tajikistan,TJK,1967,35.96,,2662000
Tajikistan,TJK,1968,36.368,,2751000
Tajikistan,TJK,1969,36.777,,2840000
Tajikistan,TJK,1970,36.876,,2930000
Tajikistan,TJK,1971,36.607,,3020000
Tajikistan,TJK,1972,36.337,,3111000
Tajikistan,TJK,1973,36.07,6893,3203000
Tajikistan,TJK,1974,35.802,,3296000
Tajikistan,TJK,1975,35.536,,3391000
Tajikistan,TJK,1976,35.27,,3488000
Tajikistan,TJK,1977,35.006,,3587000
Tajikistan,TJK,1978,34.743,,3688000
Tajikistan,TJK,1979,34.502,,3794000
Tajikistan,TJK,1980,34.289,6067,3905000
Tajikistan,TJK,1981,34.078,5936,4021000
Tajikistan,TJK,1982,33.866,5806,4140000
Tajikistan,TJK,1983,33.655,5858,4265000
Tajikistan,TJK,1984,33.445,5776,4398000
Tajikistan,TJK,1985,33.235,5664,4538000
Tajikistan,TJK,1986,33.026,5616,4687000
Tajikistan,TJK,1987,32.818,5323,4844000
Tajikistan,TJK,1988,32.61,5824,5001000
Tajikistan,TJK,1989,32.231,5240,5150000
Tajikistan,TJK,1990,31.658,5071,5284000
Tajikistan,TJK,1991,31.09,4831,5401000
Tajikistan,TJK,1992,30.527,2324,5502000
Tajikistan,TJK,1993,29.972,2142,5593000
Tajikistan,TJK,1994,29.421,1427,5679000
Tajikistan,TJK,1995,28.877,1406,5765000
Tajikistan,TJK,1996,28.338,1303,5851000
Tajikistan,TJK,1997,27.806,1603,5938000
Tajikistan,TJK,1998,27.28,1408,6027000
Tajikistan,TJK,1999,26.76,1251,6120000
Tajikistan,TJK,2000,26.501,1273,6216000
Tajikistan,TJK,2001,26.503,1391,6319000
Tajikistan,TJK,2002,26.505,1462,6427000
Tajikistan,TJK,2003,26.507,1738,6542000
Tajikistan,TJK,2004,26.508,1965,6662000
Tajikistan,TJK,2005,26.51,2064,6789000
Tajikistan,TJK,2006,26.512,2282,6923000
Tajikistan,TJK,2007,26.514,2359,7063000
Tajikistan,TJK,2008,26.516,2759,7210000
Tajikistan,TJK,2009,26.518,2594,7365000
Tajikistan,TJK,2010,26.52,2893,7527000
Tajikistan,TJK,2011,26.521,3111,7698000
Tajikistan,TJK,2012,26.545,3212,7875000
Tanzania,TZA,1800,,,3019768
Tanzania,TZA,1801,,,3019768
Tanzania,TZA,1802,,,3019768
Tanzania,TZA,1803,,,3019768
Tanzania,TZA,1804,,,3019768
Tanzania,TZA,1805,,,3019768
Tanzania,TZA,1806,,,3019768
Tanzania,TZA,1807,,,3019768
Tanzania,TZA,1808,,,3019768
Tanzania,TZA,1809,,,3019768
Tanzania,TZA,1810,,,3019768
Tanzania,TZA,1811,,,3020277
Tanzania,TZA,1812,,,3021296
Tanzania,TZA,1813,,,3022828
Tanzania,TZA,1814,,,3024874
Tanzania,TZA,1815,,,3027437
Tanzania,TZA,1816,,,3030517
Tanzania,TZA,1817,,,3034117
Tanzania,TZA,1818,,,3038238
Tanzania,TZA,1819,,,3042883
Tanzania,TZA,1820,,,3048053
Tanzania,TZA,1821,,,3053751
Tanzania,TZA,1822,,,3059977
Tanzania,TZA,1823,,,3066734
Tanzania,TZA,1824,,,3074024
Tanzania,TZA,1825,,,3081849
Tanzania,TZA,1826,,,3090210
Tanzania,TZA,1827,,,3099109
Tanzania,TZA,1828,,,3108549
Tanzania,TZA,1829,,,3118531
Tanzania,TZA,1830,,,3129057
Tanzania,TZA,1831,,,3140130
Tanzania,TZA,1832,,,3151241
Tanzania,TZA,1833,,,3162392
Tanzania,TZA,1834,,,3173582
Tanzania,TZA,1835,,,3184812
Tanzania,TZA,1836,,,3196082
Tanzania,TZA,1837,,,3207391
Tanzania,TZA,1838,,,3218741
Tanzania,TZA,1839,,,3230130
Tanzania,TZA,1840,,,3241560
Tanzania,TZA,1841,,,3253031
Tanzania,TZA,1842,,,3264542
Tanzania,TZA,1843,,,3276093
Tanzania,TZA,1844,,,3287686
Tanzania,TZA,1845,,,3299320
Tanzania,TZA,1846,,,3310994
Tanzania,TZA,1847,,,3322711
Tanzania,TZA,1848,,,3334468
Tanzania,TZA,1849,,,3346267
Tanzania,TZA,1850,,,3358108
Tanzania,TZA,1851,,,3369462
Tanzania,TZA,1852,,,3380853
Tanzania,TZA,1853,,,3392283
Tanzania,TZA,1854,,,3403752
Tanzania,TZA,1855,,,3415259
Tanzania,TZA,1856,,,3426805
Tanzania,TZA,1857,,,3438390
Tanzania,TZA,1858,,,3450014
Tanzania,TZA,1859,,,3461677
Tanzania,TZA,1860,,,3473380
Tanzania,TZA,1861,,,3485122
Tanzania,TZA,1862,,,3496904
Tanzania,TZA,1863,,,3508725
Tanzania,TZA,1864,,,3520587
Tanzania,TZA,1865,,,3532488
Tanzania,TZA,1866,,,3544430
Tanzania,TZA,1867,,,3556412
Tanzania,TZA,1868,,,3568434
Tanzania,TZA,1869,,,3580496
Tanzania,TZA,1870,,,3592600
Tanzania,TZA,1871,,,3604744
Tanzania,TZA,1872,,,3616929
Tanzania,TZA,1873,,,3629005
Tanzania,TZA,1874,,,3641272
Tanzania,TZA,1875,,,3653580
Tanzania,TZA,1876,,,3665930
Tanzania,TZA,1877,,,3678184
Tanzania,TZA,1878,,,3690617
Tanzania,TZA,1879,,,3703092
Tanzania,TZA,1880,,,3715609
Tanzania,TZA,1881,,,3728044
Tanzania,TZA,1882,,,3740645
Tanzania,TZA,1883,,,3753289
Tanzania,TZA,1884,,,3765865
Tanzania,TZA,1885,,,3778594
Tanzania,TZA,1886,,,3791366
Tanzania,TZA,1887,,,3804085
Tanzania,TZA,1888,,,3816943
Tanzania,TZA,1889,,,3829844
Tanzania,TZA,1890,,,3842788
Tanzania,TZA,1891,,,3855776
Tanzania,TZA,1892,,,3868808
Tanzania,TZA,1893,,,3881884
Tanzania,TZA,1894,,,3895004
Tanzania,TZA,1895,,,3908168
Tanzania,TZA,1896,,,3921377
Tanzania,TZA,1897,,,3934630
Tanzania,TZA,1898,,,3947928
Tanzania,TZA,1899,,,3961270
Tanzania,TZA,1900,,,3974658
Tanzania,TZA,1901,,,3988091
Tanzania,TZA,1902,,,4001485
Tanzania,TZA,1903,,,4015009
Tanzania,TZA,1904,,,4028578
Tanzania,TZA,1905,,,4042192
Tanzania,TZA,1906,,,4055853
Tanzania,TZA,1907,,,4069441
Tanzania,TZA,1908,,,4083193
Tanzania,TZA,1909,,,4096992
Tanzania,TZA,1910,,,4110837
Tanzania,TZA,1911,,,4124695
Tanzania,TZA,1912,,,4138634
Tanzania,TZA,1913,,,4152619
Tanzania,TZA,1914,,,4166652
Tanzania,TZA,1915,,,4180732
Tanzania,TZA,1916,,,4194860
Tanzania,TZA,1917,,,4209035
Tanzania,TZA,1918,,,4224153
Tanzania,TZA,1919,,,4239100
Tanzania,TZA,1920,,,4254100
Tanzania,TZA,1921,,,4293675
Tanzania,TZA,1922,,,4358421
Tanzania,TZA,1923,,,4448947
Tanzania,TZA,1924,,,4541353
Tanzania,TZA,1925,,,4635678
Tanzania,TZA,1926,,,4731963
Tanzania,TZA,1927,,,4830247
Tanzania,TZA,1928,,,4930573
Tanzania,TZA,1929,,,5032983
Tanzania,TZA,1930,,,5137519
Tanzania,TZA,1931,,,5247327
Tanzania,TZA,1932,,,5362584
Tanzania,TZA,1933,,,5483476
Tanzania,TZA,1934,,,5607093
Tanzania,TZA,1935,,,5733497
Tanzania,TZA,1936,,,5862751
Tanzania,TZA,1937,,,5994918
Tanzania,TZA,1938,,,6130065
Tanzania,TZA,1939,,,6268259
Tanzania,TZA,1940,,,6409568
Tanzania,TZA,1941,,,6554063
Tanzania,TZA,1942,,,6701815
Tanzania,TZA,1943,,,6852898
Tanzania,TZA,1944,,,7007387
Tanzania,TZA,1945,,,7165359
Tanzania,TZA,1946,,,7326891
Tanzania,TZA,1947,,,7492066
Tanzania,TZA,1948,,,7588350
Tanzania,TZA,1949,,,7614617
Tanzania,TZA,1950,3.491,1263,7650000
Tanzania,TZA,1951,3.659,1388,7845000
Tanzania,TZA,1952,3.834,1382,8051000
Tanzania,TZA,1953,4.017,1299,8267000
Tanzania,TZA,1954,4.209,1369,8494000
Tanzania,TZA,1955,4.409,1366,8730000
Tanzania,TZA,1956,4.619,1347,8975000
Tanzania,TZA,1957,4.823,1342,9230000
Tanzania,TZA,1958,4.96,1317,9494000
Tanzania,TZA,1959,5.101,1344,9768000
Tanzania,TZA,1960,5.246,1360,10052000
Tanzania,TZA,1961,5.394,1446,10347000
Tanzania,TZA,1962,5.547,1543,10652000
Tanzania,TZA,1963,5.704,1686,10968000
Tanzania,TZA,1964,5.865,1659,11296000
Tanzania,TZA,1965,6.03,1630,11635000
Tanzania,TZA,1966,6.199,1795,11985000
Tanzania,TZA,1967,6.373,1825,12348000
Tanzania,TZA,1968,6.804,1844,12726000
Tanzania,TZA,1969,7.311,1905,13121000
Tanzania,TZA,1970,7.852,2072,13535000
Tanzania,TZA,1971,8.431,2112,13972000
Tanzania,TZA,1972,9.048,2193,14428000
Tanzania,TZA,1973,9.704,2268,14902000
Tanzania,TZA,1974,10.403,2253,15389000
Tanzania,TZA,1975,11.146,2363,15885000
Tanzania,TZA,1976,11.937,2503,16390000
Tanzania,TZA,1977,12.773,2406,16905000
Tanzania,TZA,1978,13.659,2437,17433000
Tanzania,TZA,1979,14.141,2350,17976000
Tanzania,TZA,1980,14.555,2159,18538000
Tanzania,TZA,1981,14.976,1804,19121000
Tanzania,TZA,1982,15.409,1845,19723000
Tanzania,TZA,1983,15.851,1919,20345000
Tanzania,TZA,1984,16.305,2016,20982000
Tanzania,TZA,1985,16.767,2151,21634000
Tanzania,TZA,1986,17.241,1483,22296000
Tanzania,TZA,1987,17.725,1119,22971000
Tanzania,TZA,1988,18.221,1461,23671000
Tanzania,TZA,1989,18.565,1329,24412000
Tanzania,TZA,1990,18.884,1288,25204000
Tanzania,TZA,1991,19.208,1212,26057000
Tanzania,TZA,1992,19.536,1071,26961000
Tanzania,TZA,1993,19.867,973,27887000
Tanzania,TZA,1994,20.203,887,28793000
Tanzania,TZA,1995,20.543,922,29649000
Tanzania,TZA,1996,20.888,942,30445000
Tanzania,TZA,1997,21.237,1011,31193000
Tanzania,TZA,1998,21.59,1055,31924000
Tanzania,TZA,1999,21.947,1098,32682000
Tanzania,TZA,2000,22.309,1137,33499000
Tanzania,TZA,2001,22.674,1202,34386000
Tanzania,TZA,2002,23.044,1282,35335000
Tanzania,TZA,2003,23.611,1330,36338000
Tanzania,TZA,2004,24.223,1363,37380000
Tanzania,TZA,2005,24.845,1496,38450000
Tanzania,TZA,2006,25.478,1599,39549000
Tanzania,TZA,2007,26.121,1743,40681000
Tanzania,TZA,2008,26.776,1826,41854000
Tanzania,TZA,2009,27.439,1842,43074000
Tanzania,TZA,2010,28.114,2002,44347000
Tanzania,TZA,2011,28.798,2227,45674000
Tanzania,TZA,2012,29.493,2187,47053000
Thailand,THA,1800,,,4665000
Thailand,THA,1801,,,4665000
Thailand,THA,1802,,,4665000
Thailand,THA,1803,,,4665000
Thailand,THA,1804,,,4665000
Thailand,THA,1805,,,4665000
Thailand,THA,1806,,,4665000
Thailand,THA,1807,,,4665000
Thailand,THA,1808,,,4665000
Thailand,THA,1809,,,4665000
Thailand,THA,1810,,,4665000
Thailand,THA,1811,,,4665848
Thailand,THA,1812,,,4667548
Thailand,THA,1813,,,4670102
Thailand,THA,1814,,,4673514
Thailand,THA,1815,,,4677787
Thailand,THA,1816,,,4682925
Thailand,THA,1817,,,4688930
Thailand,THA,1818,,,4695807
Thailand,THA,1819,,,4703558
Thailand,THA,1820,,692,4712187
Thailand,THA,1821,,,4721697
Thailand,THA,1822,,,4732091
Thailand,THA,1823,,,4743373
Thailand,THA,1824,,,4755546
Thailand,THA,1825,,,4768615
Thailand,THA,1826,,,4782581
Thailand,THA,1827,,,4797448
Thailand,THA,1828,,,4813221
Thailand,THA,1829,,,4829901
Thailand,THA,1830,,,4847494
Thailand,THA,1831,,,4866002
Thailand,THA,1832,,,4884581
Thailand,THA,1833,,,4903230
Thailand,THA,1834,,,4921951
Thailand,THA,1835,,,4940743
Thailand,THA,1836,,,4959607
Thailand,THA,1837,,,4978543
Thailand,THA,1838,,,4997552
Thailand,THA,1839,,,5016633
Thailand,THA,1840,,,5035786
Thailand,THA,1841,,,5055300
Thailand,THA,1842,,,5075176
Thailand,THA,1843,,,5095417
Thailand,THA,1844,,,5116026
Thailand,THA,1845,,,5137007
Thailand,THA,1846,,,5158361
Thailand,THA,1847,,,5180092
Thailand,THA,1848,,,5202202
Thailand,THA,1849,,,5224695
Thailand,THA,1850,,,5247574
Thailand,THA,1851,,,5272628
Thailand,THA,1852,,,5298090
Thailand,THA,1853,,,5323963
Thailand,THA,1854,,,5350250
Thailand,THA,1855,,,5376955
Thailand,THA,1856,,,5404081
Thailand,THA,1857,,,5431632
Thailand,THA,1858,,,5459611
Thailand,THA,1859,,,5488022
Thailand,THA,1860,,,5516868
Thailand,THA,1861,,,5546778
Thailand,THA,1862,,,5577474
Thailand,THA,1863,,,5608967
Thailand,THA,1864,,,5641266
Thailand,THA,1865,,,5674380
Thailand,THA,1866,,,5708318
Thailand,THA,1867,,,5743090
Thailand,THA,1868,,,5778705
Thailand,THA,1869,,,5815173
Thailand,THA,1870,,738,5852505
Thailand,THA,1871,,,5890709
Thailand,THA,1872,,,5929796
Thailand,THA,1873,,,5965909
Thailand,THA,1874,,,6006978
Thailand,THA,1875,,,6049029
Thailand,THA,1876,,,6092074
Thailand,THA,1877,,,6133886
Thailand,THA,1878,,,6179539
Thailand,THA,1879,,,6226308
Thailand,THA,1880,,,6273431
Thailand,THA,1881,,,6320035
Thailand,THA,1882,,,6367865
Thailand,THA,1883,,,6416057
Thailand,THA,1884,,,6463830
Thailand,THA,1885,,,6513844
Thailand,THA,1886,,,6565342
Thailand,THA,1887,,,6614917
Thailand,THA,1888,,,6668904
Thailand,THA,1889,,,6724634
Thailand,THA,1890,,951,6782134
Thailand,THA,1891,,,6841431
Thailand,THA,1892,,,6902552
Thailand,THA,1893,,,6965525
Thailand,THA,1894,,,7030378
Thailand,THA,1895,,,7097138
Thailand,THA,1896,,,7168108
Thailand,THA,1897,,,7242050
Thailand,THA,1898,,,7319005
Thailand,THA,1899,,,7399108
Thailand,THA,1900,,,7482399
Thailand,THA,1901,,,7568918
Thailand,THA,1902,,,7651625
Thailand,THA,1903,,,7745892
Thailand,THA,1904,,,7844166
Thailand,THA,1905,,,7946492
Thailand,THA,1906,,,8050131
Thailand,THA,1907,,,8152183
Thailand,THA,1908,,,8258493
Thailand,THA,1909,,,8370380
Thailand,THA,1910,,,8488054
Thailand,THA,1911,,,8606076
Thailand,THA,1912,,,8739626
Thailand,THA,1913,,1020,8875647
Thailand,THA,1914,,,9014139
Thailand,THA,1915,,,9155107
Thailand,THA,1916,,,9297870
Thailand,THA,1917,,,9458111
Thailand,THA,1918,,,9632273
Thailand,THA,1919,,,9826568
Thailand,THA,1920,,,10024954
Thailand,THA,1921,,,10227430
Thailand,THA,1922,,,10443200
Thailand,THA,1923,,,10672604
Thailand,THA,1924,,,10915985
Thailand,THA,1925,,,11164819
Thailand,THA,1926,,,11419107
Thailand,THA,1927,,,11697938
Thailand,THA,1928,,,12002334
Thailand,THA,1929,,963,12333999
Thailand,THA,1930,,,12675209
Thailand,THA,1931,,,13025963
Thailand,THA,1932,,,13369218
Thailand,THA,1933,,,13704292
Thailand,THA,1934,,,14030845
Thailand,THA,1935,,,14364896
Thailand,THA,1936,,,14706788
Thailand,THA,1937,,,15025500
Thailand,THA,1938,,1003,15320352
Thailand,THA,1939,,,15590320
Thailand,THA,1940,,,15865401
Thailand,THA,1941,,,16143550
Thailand,THA,1942,,,16467034
Thailand,THA,1943,,,16835514
Thailand,THA,1944,,,17252736
Thailand,THA,1945,,,17678142
Thailand,THA,1946,,,18114454
Thailand,THA,1947,,,18552470
Thailand,THA,1948,,,18992192
Thailand,THA,1949,,,19830498
Thailand,THA,1950,16.479,991,20710000
Thailand,THA,1951,16.783,1054,21263000
Thailand,THA,1952,17.091,1098,21838000
Thailand,THA,1953,17.403,1223,22437000
Thailand,THA,1954,17.719,1168,23061000
Thailand,THA,1955,18.041,1230,23711000
Thailand,THA,1956,18.367,1204,24390000
Thailand,THA,1957,18.697,1162,25097000
Thailand,THA,1958,19.032,1185,25834000
Thailand,THA,1959,19.371,1277,26600000
Thailand,THA,1960,19.672,1368,27397000
Thailand,THA,1961,19.781,1392,28224000
Thailand,THA,1962,19.89,1479,29081000
Thailand,THA,1963,20.0,1542,29967000
Thailand,THA,1964,20.11,1595,30881000
Thailand,THA,1965,20.221,1675,31823000
Thailand,THA,1966,20.332,1845,32789000
Thailand,THA,1967,20.444,1971,33779000
Thailand,THA,1968,20.556,2124,34791000
Thailand,THA,1969,20.668,2218,35827000
Thailand,THA,1970,20.889,2251,36885000
Thailand,THA,1971,21.442,2294,37963000
Thailand,THA,1972,22.006,2329,39059000
Thailand,THA,1973,22.579,2465,40160000
Thailand,THA,1974,23.164,2490,41252000
Thailand,THA,1975,23.758,2569,42326000
Thailand,THA,1976,24.365,2720,43377000
Thailand,THA,1977,24.98,2954,44406000
Thailand,THA,1978,25.606,3160,45413000
Thailand,THA,1979,26.242,3257,46402000
Thailand,THA,1980,26.791,3327,47374000
Thailand,THA,1981,27.049,3454,48326000
Thailand,THA,1982,27.308,3536,49256000
Thailand,THA,1983,27.569,3669,50174000
Thailand,THA,1984,27.832,3794,51095000
Thailand,THA,1985,28.095,3881,52027000
Thailand,THA,1986,28.361,3906,52980000
Thailand,THA,1987,28.628,4182,53946000
Thailand,THA,1988,28.897,4611,54892000
Thailand,THA,1989,29.167,4991,55772000
Thailand,THA,1990,29.424,5384,56558000
Thailand,THA,1991,29.593,5713,57232000
Thailand,THA,1992,29.763,6206,57811000
Thailand,THA,1993,29.934,6657,58338000
Thailand,THA,1994,30.105,7167,58875000
Thailand,THA,1995,30.276,7967,59467000
Thailand,THA,1996,30.449,8572,60130000
Thailand,THA,1997,30.622,7805,60847000
Thailand,THA,1998,30.795,6557,61585000
Thailand,THA,1999,30.969,6713,62299000
Thailand,THA,2000,31.386,6921,62953000
Thailand,THA,2001,32.548,7120,63539000
Thailand,THA,2002,33.734,7586,64069000
Thailand,THA,2003,34.941,8309,64550000
Thailand,THA,2004,36.169,8898,64995000
Thailand,THA,2005,37.411,9584,65416000
Thailand,THA,2006,38.673,10184,65813000
Thailand,THA,2007,39.95,10835,66182000
Thailand,THA,2008,41.242,11392,66531000
Thailand,THA,2009,42.543,11168,66867000
Thailand,THA,2010,43.856,12586,67195000
Thailand,THA,2011,44.698,13318,67518000
Thailand,THA,2012,45.445,14467,67836000
Timor,TLS,1800,,,137262
Timor,TLS,1801,,,137262
Timor,TLS,1802,,,137262
Timor,TLS,1803,,,137262
Timor,TLS,1804,,,137262
Timor,TLS,1805,,,137262
Timor,TLS,1806,,,137262
Timor,TLS,1807,,,137262
Timor,TLS,1808,,,137262
Timor,TLS,1809,,,137262
Timor,TLS,1810,,,137262
Timor,TLS,1811,,,137335
Timor,TLS,1812,,,137480
Timor,TLS,1813,,,137700
Timor,TLS,1814,,,137995
Timor,TLS,1815,,,138366
Timor,TLS,1816,,,138813
Timor,TLS,1817,,,139338
Timor,TLS,1818,,,139941
Timor,TLS,1819,,,140623
Timor,TLS,1820,,,141386
